entity_id,entity_table,sid,molecule,pmid,pmcid,doi,title,v1_claimed_evidence_type,v1_grade,v1_claimed_location,v2_proposed_decision,v2_evidence_type,v2_domain_match,v2_in_scope,v2_grade,v2_confidence,v2_passage_kind,v2_grounding_verified,v2_grounding_quote,v2_reason,extractor_model,human_decision,human_curator_id,human_evidence_grade,human_note
194,offtarget_evidence,193,significantly,35795486,PMC9240963,10.1016/j.omtn.2022.06.005,"PK-modifying anchors significantly alter clearance kinetics, tissue distribution, and efficacy of therapeutics siRNAs.",hybridization/mismatch off-target effect,A,Results > PK-modifying anchors allow efficient modulation of blood circulating times and biodistribution of chemically distinct siRNA conjugates; paragraph 15,reject,none,False,True,F,0.98,pmc_full_text,False,NONE,"Study evaluates PK-modifying anchors, clearance, tissue distribution, and efficacy; off-target claim is not supported.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 35795486; Study evaluates PK-modifying anchors, clearance, tissue distribution, and efficacy; off-target claim is not supported."
195,offtarget_evidence,194,significant,34743371,PMC8930565manuscript-id: NIHMS1754716,10.1002/hep.32233,"Melatonin receptor 1A, but not 1B, knockout decreases biliary damage and liver fibrosis during cholestatic liver injury.",hybridization/mismatch off-target effect,A,Results > Effects of MT1 and/or MT2 Vivo-Morpholino on liver phenotypes of BDL and Mdr2鈭?鈭?mice; paragraph 22,reject,none,False,False,F,0.96,pmc_full_text,False,NONE,"Vivo-Morpholino is used for target knockdown in a disease mechanism study; passage reports on-target phenotype, not unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34743371; Vivo-Morpholino is used for target knockdown in a disease mechanism study; passage reports on-target phenotype, not unintended off-target evidence."
196,offtarget_evidence,195,siRNA-Loaded,34683974,PMC8539450,10.3390/pharmaceutics13101681,Development of siRNA-Loaded Lipid Nanoparticles Targeting Long Non-Coding RNA LINC01257 as a Novel and Safe Therapeutic Approach for t(8;21) Pediatric Acute Myeloid Leukemia.,off-target evidence,A,3. Results > 3.6. LNP-si-LINC01257 Impairs Kasumi-1 Cell Proliferation without Affecting Healthy PBMCs; paragraph 29,reject,none,False,True,F,0.95,pmc_full_text,False,NONE,"Passage discusses leukemia-cell specificity and lack of healthy-cell toxicity, not experimentally observed siRNA off-target effects.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34683974; Passage discusses leukemia-cell specificity and lack of healthy-cell toxicity, not experimentally observed siRNA off-target effects."
197,offtarget_evidence,196,siRNA,33738134,PMC7937577,10.1016/j.omtn.2021.02.007,Selective suppression of polyglutamine-expanded protein by lipid nanoparticle-delivered siRNA targeting CAG expansions in the mouse CNS.,hybridization/mismatch off-target effect,A,Results > Screening the optimal UNA position in CAG-siRNAs with a luciferase-ATXN3 reporter assay; paragraph 7,reject,none,False,True,F,0.93,pmc_full_text,False,NONE,CAG-siRNA passage concerns allele/on-target selectivity and toxicity risk from normal CAG silencing; no observed unintended off-target result is grounded.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 33738134; CAG-siRNA passage concerns allele/on-target selectivity and toxicity risk from normal CAG silencing; no observed unintended off-target result is grounded.
198,offtarget_evidence,197,signaling,34712254,PMC8546108,10.3389/fpls.2021.726881,Long-Term Efficacy and Safety of RNAi-Mediated Virus Resistance in 'HoneySweet' Plum.,transcriptome-level off-target effect,C,Results > Potential for Animal Off-Targeting by 鈥楬oneySweet鈥?sRNA Species; paragraph 39,reject,none,False,False,F,0.99,pmc_full_text,False,NONE,RNAi-mediated virus resistance in plum is an agricultural crop study and explicitly out of scope.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 34712254; RNAi-mediated virus resistance in plum is an agricultural crop study and explicitly out of scope.
199,offtarget_evidence,198,siRNA,34959463,PMC8703291,10.3390/pharmaceutics13122182,Non-Cationic RGD-Containing Protein Nanocarrier for Tumor-Targeted siRNA Delivery.,off-target evidence,A,3. Results > 3.5. Cellular Uptake and Subcellular Distribution of Dual-RGD Carrier; paragraph 26,reject,none,False,True,F,0.96,pmc_full_text,False,NONE,"Passage addresses tumor-targeted siRNA delivery and generic carrier off-target/toxicity concerns, not observed unintended sequence off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34959463; Passage addresses tumor-targeted siRNA delivery and generic carrier off-target/toxicity concerns, not observed unintended sequence off-target evidence."
200,offtarget_evidence,199,siRNAs,34918046,PMC8677541,10.1093/brain/awab354,Therapeutic reversal of Huntington's disease by in vivo self-assembled siRNAs.,hybridization/mismatch off-target effect,A,Results > Tracking and visualization of the delivery of self-assembled mHTT siRNA into the cortex and striatum; Figure 3 caption,reject,none,False,False,F,0.96,pmc_full_text,False,NONE,"Self-assembled siRNA is expressed from a genetic circuit/plasmid delivery system; cited evidence is delivery/localization, not off-target.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34918046; Self-assembled siRNA is expressed from a genetic circuit/plasmid delivery system; cited evidence is delivery/localization, not off-target."
201,offtarget_evidence,200,siRNAs,33577685,PMC7969009,10.1093/nar/gkab050,siRNAs containing 2'-fluorinated Northern-methanocarbacyclic (2'-F-NMC) nucleotides: in vitro and in vivo RNAi activity and inability of mitochondrial polymerases to incorporate 2'-F-NMC聽NTPs.,seed-mediated off-target effect,C,RESULTS AND DISCUSSION > On-target and off-target activities of siRNAs modified with 2鈥?F-NMC; paragraph 42,accept,seed-mediated off-target effect,True,True,A,0.91,pmc_full_text,True,The off-target activities of the parent duplex and the modified duplexes were similar (Figure 5B).,Therapeutic GalNAc siRNA chemistry study directly measured seed-complementary reporter off-target activity.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
202,offtarget_evidence,201,significantly,33068777,PMC7854280,10.1016/j.ymthe.2020.10.010,DUX4 Transcript Knockdown with Antisense 2'-O-Methoxyethyl Gapmers for the Treatment of Facioscapulohumeral Muscular Dystrophy.,transcriptome-level off-target effect,B,Abstract; paragraph 1,reject,none,False,True,F,0.88,pmc_full_text,False,NONE,"Therapeutic DUX4 gapmer passage reports minimal off-target activity, i.e. absence of observed unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 33068777; Therapeutic DUX4 gapmer passage reports minimal off-target activity, i.e. absence of observed unintended off-target evidence."
203,offtarget_evidence,202,siRNAs,34172725,PMC8233311,10.1038/s41467-021-24191-9,A smart multiantenna gene theranostic system based on the programmed assembly of hypoxia-related siRNAs.,off-target evidence,B,Abstract; paragraph 1,reject,none,False,True,F,0.94,pmc_full_text,False,NONE,RNAi prodrug system is designed to eliminate non-specific off-target effects; passage does not ground observed unintended off-target evidence.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 34172725; RNAi prodrug system is designed to eliminate non-specific off-target effects; passage does not ground observed unintended off-target evidence.
204,offtarget_evidence,203,silencing,34508350,PMC8501968,10.1093/nar/gkab724,Small circular interfering RNAs (sciRNAs) as a potent therapeutic platform for gene-silencing.,off-target evidence,B,Abstract; paragraph 1,reject,none,False,True,F,0.88,pmc_full_text,False,NONE,"sciRNA passage reports off-target effects were eliminated, which is absence/reduction rather than observed unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34508350; sciRNA passage reports off-target effects were eliminated, which is absence/reduction rather than observed unintended off-target evidence."
205,offtarget_evidence,204,significant,33742144,PMC8110762,10.1038/s41416-021-01297-x,Development of a rational strategy for integration of lactate dehydrogenase A suppression into therapeutic algorithms for head and neck cancer.,off-target evidence,B,PubMed abstract,reject,none,False,False,F,0.98,pmc_full_text,False,NONE,Doxycycline-inducible shRNA is a laboratory suppression tool in cancer models; no therapeutic oligo off-target result.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 33742144; Doxycycline-inducible shRNA is a laboratory suppression tool in cancer models; no therapeutic oligo off-target result.
206,offtarget_evidence,205,siRNA,32127464,PMC8477605manuscript-id: NIHMS1567439,10.1158/1535-7163.MCT-19-0775,CDK9 Blockade Exploits Context-dependent Transcriptional Changes to Improve Activity and Limit Toxicity of Mithramycin for Ewing Sarcoma.,transcriptome-level off-target effect,A,Results > CDK9 Inhibition Leads to a Synergistic Loss of Ewing Sarcoma Cell Viability When Combined with Mithramycin; paragraph 18,reject,none,False,False,F,0.99,pmc_full_text,False,NONE,Off-target toxicity belongs to small-molecule mithramycin; siRNA appears only as a screening tool.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 32127464; Off-target toxicity belongs to small-molecule mithramycin; siRNA appears only as a screening tool.
207,offtarget_evidence,206,Since,32180554,PMC7036698,10.1016/j.molmet.2020.01.010,Antisense oligonucleotide treatment produces a type I interferon response that protects against diet-induced obesity.,off-target evidence,A,Results > ASOs targeting human mRNAs can also induce a type I IFN response in cultured THP1 cells; paragraph 31,accept,transcriptome-level off-target effect,True,True,A,0.97,pmc_full_text,True,"RNA-seq analysis of gWAT showed a widespread increase in type I interferon (IFN)-responsive genes, and knockout of the IFN receptor abolished the weight loss phenotype induced by the T39 ASO.",Therapeutic ASO treatment produced an experimentally observed off-target type I IFN response supported by RNA-seq and knockout validation.,codex_gpt-5.5_manual_agent,accept,ni_jie,A,
208,offtarget_evidence,207,silencing,32153567,PMC7046807,10.3389/fimmu.2020.00201,Key Components of the Complement Lectin Pathway Are Not Only Required for the Development of Inflammatory Arthritis but Also Regulate the Transcription of Factor D.,off-target evidence,A,Results > Liver-Targeted RNAi With GalNac-MASP-2 Duplex Robustly Silences C4b Deposition by the LP; paragraph 35,reject,none,False,True,F,0.94,pmc_full_text,False,NONE,"GalNAc-siRNA passage reports specific silencing and no significant off-target effect, not observed unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 32153567; GalNAc-siRNA passage reports specific silencing and no significant off-target effect, not observed unintended off-target evidence."
209,offtarget_evidence,208,siRNAs,32990754,PMC7544225,10.1093/nar/gkaa750,"Synthesis, chirality-dependent conformational and biological properties of siRNAs containing 5'-(R)- and 5'-(S)-C-methyl-guanosine.",off-target evidence,B,Abstract; paragraph 1,reject,NA,False,True,NA,0.94,pmc_full_text,False,NONE,Reject: passage only gives a general background claim that chemical modifications can reduce siRNA off-target effects; no primary measured unintended off-target result for the studied siRNAs.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 32990754; Reject: passage only gives a general background claim that chemical modifications can reduce siRNA off-target effects; no primary measured unintended off-target result for the studied siRNAs.
210,offtarget_evidence,209,nusinersen,33060681,PMC7562719,10.1038/s41598-020-74346-9,Discovery of a CNS penetrant small molecule SMN2 splicing modulator with improved tolerability for spinal muscular atrophy.,off-target evidence,B,Abstract; paragraph 1,reject,NA,False,False,NA,0.99,pmc_full_text,False,NONE,"Reject: source passage concerns small-molecule SMN2 splicing modulators and their secondary splice targets, not therapeutic oligonucleotide off-target evidence; nusinersen is background only.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 33060681; Reject: source passage concerns small-molecule SMN2 splicing modulators and their secondary splice targets, not therapeutic oligonucleotide off-target evidence; nusinersen is background only."
211,offtarget_evidence,210,Sirius,32142732,PMC7237830,10.1016/j.ajpath.2020.01.013,Amelioration of Large Bile Duct Damage by Histamine-2 Receptor Vivo-Morpholino Treatment.,hybridization/mismatch off-target effect,B,Abstract; paragraph 1,reject,NA,False,True,NA,0.95,pmc_full_text,False,NONE,"Reject: H2HR vivo-morpholino is administered in a disease model, but the passage uses mismatch morpholino as a control and reports liver/biliary outcomes, not unintended off-target evidence.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 32142732; Reject: H2HR vivo-morpholino is administered in a disease model, but the passage uses mismatch morpholino as a control and reports liver/biliary outcomes, not unintended off-target evidence."
212,offtarget_evidence,211,unspecified CpG oligodeoxynucleotide,30622178,PMC6347720,10.1073/pnas.1813376116,Mesyl phosphoramidate antisense oligonucleotides as an alternative to phosphorothioates with improved biochemical and biological properties.,hybridization/mismatch off-target effect,A,Results > Hybridization Properties of µ-ODNs Targeting miR-21.; paragraph 11,reject,NA,False,True,NA,0.92,pmc_full_text,False,NONE,"Reject: mesyl phosphoramidate anti-miR-21 data address target affinity, specificity, RNase H activity, toxicity, and antitumor phenotypes; no concrete unintended off-target transcript/effect is measured.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 30622178; Reject: mesyl phosphoramidate anti-miR-21 data address target affinity, specificity, RNase H activity, toxicity, and antitumor phenotypes; no concrete unintended off-target transcript/effect is measured."
