pmid,source_type,reuse_category,license_status,priority,query_label,score,title,journal,publication_year
36432408,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Rehabilitation Nutrition in Patients with Chronic Kidney Disease and Cachexia.,Nutrients,2022
36421975,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Silencing of dre4 Contributes to Mortality of Phyllotreta striolata.,Insects,2022
36416138,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,A sensitive MnO(2) nanosheet sensing platform based on a fluorescence aptamer sensor for the detection of zearalenone.,Anal Methods,2022
36411621,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Engineered nanoparticles as emerging gene/drug delivery systems targeting the nuclear factor-κB protein and related signaling pathways in cancer.,Biomed Pharmacother,2022
36410784,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Incorporation of a Multi-Valent Aptamer into Electrochemical Biosensors to Achieve an Improved Performance for Thrombin Analysis in Blood Serum.,Chempluschem,2022
36407613,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Genome-wide identification and functional analysis of Cellulose synthase gene superfamily in Fragaria vesca.,Front Plant Sci,2022
36402996,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Uterine macrophages as treatment targets for therapy of premature rupture of membranes by modified ADSC-EVs through a circRNA/miRNA/NF-κB pathway.,J Nanobiotechnology,2022
36389773,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Functional identification of the zebrafish Interleukin-1 receptor in an embryonic model of Il-1β-induced systemic inflammation.,Front Immunol,2022
36387451,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,First-in-human autologous implantation of genetically modified adipocytes expressing LCAT for the treatment of familial LCAT deficiency.,Heliyon,2022
36383615,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Elf3 deficiency during zebrafish development alters extracellular matrix organization and disrupts tissue morphogenesis.,PLoS One,2022
36370492,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,PVT1/miR-145-5p/HK2 modulates vascular smooth muscle cells phenotype switch via glycolysis: The new perspective on the spiral artery remodeling.,Placenta,2022
36362256,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Improving Stability and Specificity of CRISPR/Cas9 System by Selective Modification of Guide RNAs with 2'-fluoro and Locked Nucleic Acid Nucleotides.,Int J Mol Sci,2022
36354810,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,RNAi-Mediated Manipulation of Cuticle Coloration Genes in Lygus hesperus Knight (Hemiptera: Miridae).,Insects,2022
36354488,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Comparison of Optical and Electrical Sensor Characteristics for Efficient Analysis of Attachment and Detachment of Aptamer.,Biosensors (Basel),2022
36354459,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Aptamer-Gated Mesoporous Silica Nanoparticles for N Protein Triggered Release of Remdesivir and Treatment of Novel Coronavirus (2019-nCoV).,Biosensors (Basel),2022
36345866,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Recent lipoprotein(a) trials.,Curr Opin Lipidol,2022
36341451,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Evaluation of porcine GM-CSF during PRRSV infection in vitro and in vivo indicating a protective role of GM-CSF related with M1 biased activation in alveolar macrophage during PRRSV infection.,Front Immunol,2022
36336357,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Harnessing nucleic acid technologies for human health on earth and in space.,Life Sci Space Res (Amst),2022
36334044,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Universal and Translational Nanoparticulate CpG Adjuvant.,ACS Appl Mater Interfaces,2022
36333801,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Combinatorial targeting of menin and the histone methyltransferase DOT1L as a novel therapeutic strategy for treatment of chemotherapy-resistant ovarian cancer.,Cancer Cell Int,2022
36325179,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Prevention of polycystic ovary syndrome and postmenopausal osteoporosis by inhibiting apoptosis with Shenling Baizhu powder compound.,PeerJ,2022
36315022,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Aptamer-Protein Structures Guide In Silico and Experimental Discovery of Aptamer-Short Peptide Recognition Complexes or Aptamer-Amino Acid Cluster Complexes.,J Phys Chem B,2022
36308187,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Role of light and immunofluorescence microscopy to differentiate primary and secondary membranous nephropathy.,Indian J Pathol Microbiol,2022
36296424,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Assembly of Biologically Functional Structures by Nucleic Acid Templating: Implementation of a Strategy to Overcome Inhibition by Template Excess.,Molecules,2022
36296249,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Computer-Based Identification of Potential Druggable Targets in Multidrug-Resistant Acinetobacter baumannii: A Combined In Silico, In Vitro and In Vivo Study.",Microorganisms,2022
36290396,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,"Genome-Wide Identification, Expression Profiling, and Characterization of Cyclin-like Genes Reveal Their Role in the Fertility of the Diamondback Moth.",Biology (Basel),2022
36287529,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026,0,Insecticidal effect of metabolites identified in edible mushrooms against Rhyssomatus nigerrimus Fahraeus.,Braz J Biol,2022
36283789,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Apamer-based sensitive and label-free electrochemical detection of neutrophil gelatinase-associated lipocalin via recycling amplification cascades.,Anal Chim Acta,2022
36283643,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Optimized aptamer functionalization for enhanced anticancer efficiency in vivo.,Int J Pharm,2022
36269621,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Is Fibrinogen a Reliable Biomarker in the Diagnosis of Peri-Prosthetic Joint Infection? A Systematic Review and Meta-Analysis.,Surg Infect (Larchmt),2022
36269546,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Novel preclinical gastroenteropancreatic neuroendocrine neoplasia models demonstrate the feasibility of mutation-based targeted therapy.,Cell Oncol (Dordr),2022
36257830,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Chronic lithium treatment ameliorates ketamine-induced mania-like behavior via the PI3K-AKT signaling pathway.,Zool Res,2022
36257732,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Cascade primer exchange reaction-based amplification strategy for sensitive and portable detection of amyloid β oligomer using personal glucose meters.,Anal Chim Acta,2022
36253152,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Outward Movement of Targeting Ligands from a Built-In Reserve Pool in Nuclease-Resistant 3D Hierarchical DNA Nanocluster for in Vivo High-Precision Cancer Therapy.,Adv Sci (Weinh),2022
36242904,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Bilayer magnetic-plasmonic satellite nanoassemblies for SERS detection of tobramycin with exonuclease amplification.,Biosens Bioelectron,2022
36220343,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,"RNA Chemical Labeling with Site-Specific, Relative Quantification by Mass Spectrometry for the Structural Study of a Neomycin-Sensing Riboswitch Aptamer Domain.",Chempluschem,2022
36214342,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,"Mechanism of 2,4-Dichlorophenoxyacetic acid-induced damage to rat testis via Fas/FasL pathway and the protective effect of Lycium barbarum polysaccharides.",Environ Toxicol,2022
36205828,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Aptamer-AuNP-conjugated carboxymethyl chitosan-functionalized graphene oxide for colorimetric identification of Salmonella typhimurium.,Mikrochim Acta,2022
36205565,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,APEX1 promotes the oncogenicity of hepatocellular carcinoma via regulation of MAP2K6.,Aging (Albany NY),2022
36203198,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,"Periviscerokinin (Cap(2b); CAPA) receptor silencing in females of Rhipicephalus microplus reduces survival, weight and reproductive output.",Parasit Vectors,2022
36199069,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,LPAR5 confers radioresistance to cancer cells associated with EMT activation via the ERK/Snail pathway.,J Transl Med,2022
36194468,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Functional Inquiry into ATP-Binding Cassette Transporter Genes Contributing to Spirotetramat Resistance in Aphis gossypii Glover.,J Agric Food Chem,2022
36181865,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Role of circular RNA cdr1as in modulation of macrophage phenotype.,Life Sci,2022
36181420,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Assessment of a zinc finger protein gene (MPZC3H10) as potential RNAi target for green peach aphid Myzus persicae control.,Pest Manag Sci,2022
36179502,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,A highly selective and sensitive competitive aptasensor capable of quantifying thrombin elevated with side effects in severe COVID-19.,J Pharm Biomed Anal,2022
36172291,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Treatment of hereditary angioedema-single or multiple pathways to the rescue.,Front Allergy,2022
36158256,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,RING finger and WD repeat domain 3 regulates proliferation and metastasis through the Wnt/β-catenin signalling pathways in hepatocellular carcinoma.,World J Gastroenterol,2022
36155024,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Effects of copper exposure on lipid metabolism and SREBP pathway in the Chinese mitten crab Eriocheir sinensis.,Chemosphere,2022
36149406,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Regulation of Nodal signaling propagation by receptor interactions and positive feedback.,Elife,2022
36140153,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Recent Progresses in Development of Biosensors for Thrombin Detection.,Biosensors (Basel),2022
36138490,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,RNA-targeted therapeutics in cardiovascular disease: the time is now.,Eur Heart J Cardiovasc Pharmacother,2022
