source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_42198287,42198287,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Evolution of siRNA Therapeutics: From Mechanistic Foundations to Clinical Expansion.
pubmed_discovery_42198221,42198221,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Emerging Non-Conventional Approaches in mRNA-LNP Formulation for Therapeutic Applications.
pubmed_discovery_42193329,42193329,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_oligo_delivery_safety_2023_2026; score=2; Effect of Short-Anchored PEGylated Lipids on Lipid Nanoparticle Characterization Profiles, Stability, and Efficacy."
pubmed_discovery_42193283,42193283,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Functionalized Lipid Nanoparticles for Targeted RNA Delivery in Immune and Inflammatory Diseases.
pubmed_discovery_42189390,42189390,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=2; IVSA-based siRNA targeted delivery system as a universal strategy for the treatment of EGFR-positive cancer.
pubmed_discovery_42184701,42184701,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_sirna_safety_2024_2026; score=2; Rapid assessment of metabolism and disposition of conjugated oligonucleotide vutrisiran in rats using a sensitive LC-HRMS platform.
pubmed_discovery_42182416,42182416,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=2; Sequence-Defined Digital Bottlebrush Polymers for Programmable Oligonucleotide Delivery.
pubmed_discovery_42181752,42181752,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Lipid nanoparticles for nucleic acid delivery to osteoblasts and osteoblast-lineage cells: A systematic review.
pubmed_discovery_42180053,42180053,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; A novel auto-fluorescent porphyrin-lipid nanoparticle strategy for CTNNB1 gene silencing in hepatocellular carcinoma.
pubmed_discovery_42179012,42179012,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Tandem Oligonucleotide Synthesis Enabled by a Reducible Linker.
pubmed_discovery_42177899,42177899,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Multifunctional hybrid lipid-polymeric nanoparticle enabling resveratrol and siRNA co-delivery for enhanced cutaneous wound repair.
pubmed_discovery_42173448,42173448,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Biomimetic lipid nanoparticles for macrophage reprogramming in cancer immunotherapy.
pubmed_discovery_42167744,42167744,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Meta-Learning as a Promising Strategy for Lipid Nanoparticle Optimization and Ionizable Lipid Discovery.
pubmed_discovery_42162746,42162746,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Dual-functional chitosan-hyaluronic acid dialdehyde nanoparticles for CD44-targeted Bcl-2 siRNA delivery and photothermal therapy in bladder cancer.
pubmed_discovery_42155236,42155236,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_oligo_delivery_safety_2023_2026; score=2; PEG-lipid structure controls in vitro PEG shedding, surface remodeling, and timing of lipid nanoparticle-mediated silencing."
pubmed_discovery_42151957,42151957,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Microneedle-mediated transdermal delivery of siRNA-loaded nanoparticles for atopic dermatitis therapy by disrupting cuproptosis-pyroptosis crosstalk.
pubmed_discovery_42150356,42150356,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Lipid@polymer hybrid nanoparticles for efficient siRNA transport across the lung barriers: Mechanistic insights into the role of Ionizable lipids.
pubmed_discovery_42148153,42148153,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"oligo_prediction_benchmark_2023_2026; score=2; RNA duplex formation and competing endogenous RNA, proposed as mechanisms in regulating expression of natural antisense transcripts- from hypotheses to potential therapeutic applications."
pubmed_discovery_42146298,42146298,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Albumin Pre-Coating Enhances Intracellular siRNA Delivery of Multifunctional Amphiphile/siRNA Nanoparticles [Retraction].
pubmed_discovery_42142676,42142676,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Effect of vascular disrupting therapy by lipid nanoparticles on the tumor microenvironment.
pubmed_discovery_42138142,42138142,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Optimization of Lipid Nanoparticles for Safe and Versatile Lung-Targeted RNA Delivery and Disease Therapy.
pubmed_discovery_42135712,42135712,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Galactosylated LNP-mediated hepatic Sam68 silencing improves glucose homeostasis in diabetes by suppressing gluconeogenesis.
pubmed_discovery_42135452,42135452,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Combined PD-1 and TIGIT blockade via siRNA enhances anti-leukemic T-cell function and promotes AML cell apoptosis.
pubmed_discovery_42134451,42134451,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Advances in siRNA and synbiotic therapies for colorectal cancer: a molecular and microbiota perspective.
pubmed_discovery_42131363,42131363,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=2; eMALDI MS and oligonucleotide analysis.
pubmed_discovery_42126331,42126331,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Poly-L-Lysine Doped FmocFF Nanogels as Delivery Platforms for siRNA.
pubmed_discovery_42117503,42117503,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Aptamer-Loaded Cubosome Lipid Nanoparticles for the Treatment of Tuberculosis.
pubmed_discovery_42112626,42112626,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; Pulmonary delivery of gene-loaded lipid nanoparticles for targeting TGF-β signaling in idiopathic pulmonary fibrosis.
pubmed_discovery_42111825,42111825,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; A biomimetic membrane platform for predictive screening and rational engineering of endosomally escaped lipid nanoparticle-CpG oligodeoxynucleotides delivery systems.
pubmed_discovery_42108770,42108770,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=2; Quercetin Attenuates Cytokine Storm in Viral Pneumonia via Inhibition of the TLR3-NF-κB-IL-6 Signaling Axis.
pubmed_discovery_42104082,42104082,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Double-coated PLGA nanoparticles with hierarchical surface architecture for CD44-targeted siRNA delivery.
pubmed_discovery_42097228,42097228,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=2; In vivo genetic circuit drives systemic PARP1 siRNA assembly into small extracellular vesicles for BRCA2-deficient breast cancer therapy.
pubmed_discovery_42083118,42083118,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=2; Optimizing Oligonucleotide Therapeutics: A Model-Informed Drug Development Perspective.
pubmed_discovery_42072644,42072644,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Graphene Oxide-Antisense miR-21 Nanosystem Modulates Gene Expression and Suppresses Tumorigenesis in HepG2-Derived CAM Xenografts.
pubmed_discovery_42067084,42067084,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=2; ROS-responsive phenylboronic acid-modified hyaluronic acid-loaded TA-siRNA nanogels accelerate diabetic wound healing.
pubmed_discovery_42063179,42063179,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"oligo_prediction_benchmark_2023_2026; score=2; A novel antisense lncRNA, LPCRL, functions as a molecular scaffold for the USP15/MIB1 complex to promote primary cisplatin resistance and tumor progression in lung squamous cell carcinoma."
pubmed_discovery_42060243,42060243,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Recent Developments in Lipid Nanoparticle-Mediated Delivery of Biotherapeutics and Gene Therapy Across the Blood-Brain Barrier.
pubmed_discovery_42044042,42044042,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=2; The role of the uncharacterized gene TuPSEG in host plant adaptation of Tetranychus urticae (Trombidiformes: Tetranychidae) and its potential for RNA interference-based control.
pubmed_discovery_42040413,42040413,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=2; Molecular Dynamics Simulation-Assisted siRNA Design for Dual-Ubiquitinated SKP2 Silencing via Ago2 Anchoring in Breast Cancer.
pubmed_discovery_42036903,42036903,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_seed_transcriptome_2023_2026; score=2; Therapeutic siRNA: Mechanisms, challenges, strategies, and clinical translation."
pubmed_discovery_42028573,42028573,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Influenza B mosaic HA mRNA-LNP vaccines are cross-reactive and protective in mice.
pubmed_discovery_42006041,42006041,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; RNA-Micelles as Self-Assembling Structures for Efficient Co-Delivery of Synergistic siRNA and Nucleoside Analogues to Treat CRC Lung Metastasis.
pubmed_discovery_42005705,42005705,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Preparation and Antitumor Activity of METTL3 SiRNA Nanoparticles Carried by Hypoxia Sensitive Polymer (mPEG-Azo-PEI).
pubmed_discovery_42003109,42003109,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Spermine Lipid Assembled Nanoparticles for siRNA Delivery and Androgenetic Alopecia Therapy.
pubmed_discovery_42001054,42001054,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Turmeric-derived exosome-coated ZIF-8 nanoplatform for targeted delivery of TGF-β1 siRNA in the treatment of liver fibrosis.
pubmed_discovery_42000178,42000178,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=2; Advances in lipids design for LNP-mediated DNA and RNA delivery.
pubmed_discovery_41997674,41997674,literature_discovery,derived_annotations_only,abstract_metadata_only,core,phosphorothioate_aso_safety_2024_2026; score=2; Therapeutic oligonucleotide (nusinersen) metabolism in cerebrospinal fluid samples of patients with spinal muscular atrophy based on liquid chromatography coupled with mass spectrometry data.
