source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_42045724,42045724,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; ASO Author Reflections: Does Ki67 Gene Expression Capture Immune Infiltration and Predict Chemotherapy Response in ER+/HER2- Breast Cancer?
pubmed_discovery_42045432,42045432,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; KDM8/c-Myc axis-mediated glucose metabolism reprogramming promotes the progression of ovarian cancer.
pubmed_discovery_42045025,42045025,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; [Long non-coding RNA LASTR promotes progression of head and neck squamous cell carcinoma by binding to miR-4476 and upregulating BCAM expression].
pubmed_discovery_42044712,42044712,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Reinventing miRNA cancer therapy through immunomodulation and AI.
pubmed_discovery_42044592,42044592,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; An electrochemical aptasensor based on PtPd NPs/g-C(3)N(4) and a locked DNAzyme amplification strategy for ultrasensitive ATP detection.
pubmed_discovery_42044055,42044055,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Aptamer Nanoswitch-Mediated Lock-Expose Mechanism Enables Highly Sensitive In Vitro Detection and Precise In Situ Membrane Imaging of HER2 Protein.
pubmed_discovery_42043462,42043462,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Stanniocalcin 2-Induced Autophagy Confers Resistance of Lung Cancer Cells to EGFR Inhibition via the ERK/Beclin 1 Signaling.
pubmed_discovery_42043231,42043231,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; LL-37 Inhibits EV71 Infection by Upregulating STAC via the EGFR-ERK Signaling Pathway.
pubmed_discovery_42043027,42043027,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Combined Target-Immobilized and Library-Immobilized SELEX for Selecting High-Affinity α-Amanitin Aptamers.
pubmed_discovery_42042927,42042927,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Critical Role for Malic Enzymes in MYC-Mediated Cellular Adaptation to Glutamine Depletion.
pubmed_discovery_42042483,42042483,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_safety_toxicology_broad_2010_2026; score=0; Integrated Pest Management Strategies for Controlling Phthorimaea (Tuta) absoluta: Advances in Biological, Pheromone, and Cultural Control Methods."
pubmed_discovery_42042481,42042481,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; RNAi-Mediated Silencing of vATPase Subunit E Impairs Larval Development in Plutella xylostella, and Virtual Screening Identifies a Potential Inhibitor."
pubmed_discovery_42042460,42042460,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Upregulation of Two Cuticular Proteins Is Associated with Resistance to Beauveria bassiana in Crowded Mythimna separata.
pubmed_discovery_42042385,42042385,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Endophytic Fusarium commune G3-29-Mediated dsRNA Delivery for Efficient Control of Western Flower Thrips.
pubmed_discovery_42041472,42041472,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Artificial Neural Network-Based PID Parameter Estimation Using Black Kite Algorithm Hyperparameter Optimization for DC Motor Speed Control.
pubmed_discovery_42041439,42041439,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; The Label-Free Fluorescence Detection of Inorganic and Organic Mercury Based on DNA-Templated Gold Nanoclusters.
pubmed_discovery_42041436,42041436,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Aptamer-Based Label-Free Colorimetric Assay Using Gold Nanoparticles for Specific Detection of Streptococcus suis.
pubmed_discovery_42041396,42041396,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Brain Delivery of Antibody-Derived Biologicals for Alzheimer's Disease: An Updated Narrative Review.
pubmed_discovery_42041165,42041165,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Distinct H3K27 Methylation States Drive Cellular Responses to the Histone Demethylase Inhibitor GSK-J4 in Ovarian Cancer Cells.
pubmed_discovery_42041061,42041061,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Odorant receptor BtauOR74a Is Essential for Attraction of Bactrocera tau to Host Volatiles.
pubmed_discovery_42040944,42040944,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Tbx1 Heterozygosity in the Oligodendrocyte Lineage Shifts Myelinated Axon Composition in the Mouse Fimbria Without Behavioral Impairments.
pubmed_discovery_42039580,42039580,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; The exocyst is an insulin-sensitive regulator of amyloid precursor protein trafficking and amyloid-beta generation in neurons.
pubmed_discovery_42039514,42039514,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; TMEM174 Deficiency Reduces Longevity by Promoting Phosphate-Driven Vascular Calcification.
pubmed_discovery_42039168,42039168,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Secretory VSMC-derived THBS1 promotes macrophage M1 polarization and inflammation in intracranial aneurysms via the CD47/NF-κB axis.
pubmed_discovery_42038028,42038028,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Targeting MUC16 to Reverse Anoikis Resistance: A Promising Strategy for Metastatic Lung Adenocarcinoma Therapy.
pubmed_discovery_42038025,42038025,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; WISP-3 promotes angiogenesis in non-small cell lung cancer through p38/JNK-c-Jun-mediated PDGF-A upregulation.
pubmed_discovery_42037768,42037768,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Protocol for Using CRISPR-Cas9 to Generate a Monocyte Cell Line Harboring a Single-Nucleotide Polymorphism.
pubmed_discovery_42037751,42037751,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Targeted delivery of RNA using synthetic bacterial spores.
pubmed_discovery_42037451,42037451,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Sushi, von Willebrand Factor Type A, EGF and Pentraxin Domain-Containing Protein 1: A Novel Fibroblast-Derived Circulating Biomarker Reflecting Cardiac Fibrosis."
pubmed_discovery_42037389,42037389,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; PINK1/Parkin-dependent mitophagy regulates macrophage polarization and osseointegration of titanium implant in inflammatory microenvironments.
pubmed_discovery_42037180,42037180,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Microglia-Targeted Biomimetic Tetrahedral Framework Nucleic Acid Nanovesicles for Synergistic Treatment of Sepsis-Associated Encephalopathy.
pubmed_discovery_42036946,42036946,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; A multiplex hextuple luciferase assay for advancing cellular signaling analysis in plant cells.
pubmed_discovery_42036822,42036822,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Inhibition of NTF4 Attenuates High Glucose-Induced Apoptosis and Inflammation in HTR-8/SVneo Cells via the PI3K/AKT Pathway.
pubmed_discovery_42036766,42036766,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; SSUH2 Promotes Odontogenic Differentiation of SCAPs via the FOXM1/PDK1-Mediated Regulation of Mitochondrial Function.
pubmed_discovery_42036591,42036591,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; ASO Visual Abstract: Refining the Contemporary Management of Primary Retroperitoneal Soft Tissue Sarcoma: Outcome Improvement Over Time at a Single Institution.
pubmed_discovery_42036241,42036241,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Curcumin controls lysosomal acidification and exocytosis to ameliorate lysosomal cholesterol accumulation in Niemann-Pick type C disease.
pubmed_discovery_42036226,42036226,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; [Interferon-α induces disulfidptosis occurrence in human liver cancer cells].
pubmed_discovery_42036047,42036047,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Ubiquitin E3 ligase MYCBP2 targets KIF14 and contributes to acute myeloid leukemia progression.
pubmed_discovery_42036010,42036010,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Canagliflozin is a novel androgen receptor pathway inhibitor for castrate-sensitive and castrate-resistant prostate cancer.
pubmed_discovery_42034447,42034447,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Crustacean cardioactive peptide activates pupal ecdysial behavior in the 28-spotted larger potato ladybird.
pubmed_discovery_42034417,42034417,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Nano-bioprotectant dsRsGH1@ε-PL@CMCS enhances RNAi efficacy against Rhizoctonia solani via dual mechanisms: Interacting with the vesicle transport protein SEC22 and modulating the tobacco phyllosphere microbiota.
pubmed_discovery_42034406,42034406,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; Chemosensory detoxification via PstrCYP4c1 and PstrEst-FE4 undermines Bacillus thuringiensis efficacy in the striped flea beetle, Phyllotreta striolata."
pubmed_discovery_42034404,42034404,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Involvement of cytochrome P450 gene CYP333B119v2 in the resistance of Cydia pomonella to lambda-cyhalothrin.
pubmed_discovery_42034396,42034396,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Development of a nanoparticle-mediated RNAi delivery system based on the biological function of G protein-CoupledReceptor Bxgoa-1 for efficient controlling pine wilt disease.
pubmed_discovery_42034318,42034318,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Identification and functional characterization of Tenebrio molitor inhibitor of apoptosis protein 2 (TmIAP2) in the innate immune response.
pubmed_discovery_42034257,42034257,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; A specific integrin αPS3βPS1 heterodimer is required for hemocyte phagocytosis in Chinese mitten crab, Eriocheir sinensis."
pubmed_discovery_42034183,42034183,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Targeting CX3CR1 inhibits silica-induced epithelial-mesenchymal transition and pulmonary fibrosis in mice via the NF-κB signaling pathway.
